OID,OID1,OID_,FID_,Shape_1,POINT_X,POINT_Y,SnapDist,FldRchLen,RchID,pnet_Bankf,fld_Bankf,dif_Bankf,pdif_Bankf,rtio_Bankf,pnet_Slope,fld_Slope,dif_Slope,pdif_Slope,rtio_Slope,pnet_Sinuo,fld_Sinuo,dif_Sinuo,pdif_Sinuo,rtio_Sinuo,pnet_03_D5,fld_03_D5,dif_03_D5,pdif_03_D5,rtio_03_D5,pnet_04_D5,fld_04_D5,dif_04_D5,pdif_04_D5,rtio_04_D5,pnet_Reach,fld_Reach,dif_Reach,pdif_Reach,rtio_Reach,pnet_Deveg,fld_Deveg,dif_Deveg,pdif_Deveg,rtio_Deveg,pnet_G_Inv,fld_G_Inv,dif_G_Inv,pdif_G_Inv,rtio_G_Inv,pnet_X_Inv,fld_X_Inv,dif_X_Inv,pdif_X_Inv,rtio_X_Inv,pnet_R_Inv,fld_R_Inv,dif_R_Inv,pdif_R_Inv,rtio_R_Inv,pnet_Conif,fld_Conif,dif_Conif,pdif_Conif,rtio_Conif,LWFrq,LWVol,RPD_Index,BankAngle_,D50_Index,LWFrq_Inde,PTF6_Index,PoolPct_In,TotalIndex,Geo_Cond,RS_Type
-1,-1,-1,342, ,800185.5077,4939209.391,30,86.89427898,7717,2.338939905,1.980000019,0.358940005,0.153463006,1.181280017,0.047245599,0.028899999,0.0183456,0.388301998,1.634789944,1.05708003,1.600000024,-0.542919993,0.339325011,0.660674989,0.300850004,0.01,0.290850013,0.966760993,30.08499908,0.225638002,0.01,0.215637997,0.955681026,22.56380081,86.89430237,129.5,-42.60570145,0.329001993,0.670997977,0,73,-73,1,0,0,4.696670055,-4.696670055,1,0,0,4.770740032,-4.770740032,1,0,0,3.25,-3.25,1,0,100,17,-16,0.941175997,0.0588235,154.44,35.41,2.98,2.07,3.87,4.8,0.02,3.1,10.65,,
-1,-1,-1,343, ,780707.2448,4892455.66,10,173.2328036,8945,12.24440002,5.610000134,6.634399891,0.541831017,2.182600021,0.00885325,0.0049,0.00395325,0.446530998,1.806779981,1.00928998,1.059999943,-0.050706401,0.047836199,0.952163994,0.057468701,0.039999999,0.0174687,0.303968996,1.436720014,0.043101501,0.039999999,0.0031015,0.071958102,1.07754004,173.2330017,176.8000031,-3.567199945,0.020176399,0.979824007,0,81.44319916,-81.44319916,1,0,0,2.274310112,-2.274310112,1,0,0,4.412109852,-4.412109852,1,0,0,2.37161994,-2.37161994,1,0,71.4002013,42,-41.2859993,0.98299998,0.017000001,0,0,0,10,0,0,0,10,18.39,,
-1,-1,-1,344, ,778426.1475,4896564.479,10,167.1727253,8943,12.45919991,7.28000021,5.179200172,0.415693015,1.711429954,0.00419951,0.0088,-0.00460049,0.522782981,0.477216989,1.078359962,1.159999967,-0.081635997,0.0703758,0.929624021,0.056478001,0.009,0.047478002,0.840646029,6.275330067,0.042358499,0.009,0.033358499,0.787527978,4.706500053,167.1730041,189.1999969,-22.02729988,0.116423003,0.883576989,0,96.0109024,-96.0109024,1,0,0,1.392510057,-1.392510057,1,0,0,1.630660057,-1.630660057,1,0,0,1.335530043,-1.335530043,1,0,40.0000006,46,-45.59999847,0.99130398,0.00869565,5.29,0.32,0,10,0,0,0,10,18.39,,
-1,-1,-1,345, ,777279.9538,4899952.271,20,201.9163751,8942,13.89159966,7.789999962,6.10160017,0.439229012,1.783259988,0.00795514,0.0078,0.000155141,0.0195019,1.019889951,1.327280045,1.309999943,0.017278399,0.0130179,1.013190031,0.0506544,0.059999999,-0.0093456,0.155760005,0.84424001,0.037990801,0.059999999,-0.022009199,0.366820008,0.633180022,201.9160004,222.1999969,-20.28359985,0.0912854,0.90871501,0,71.79550171,-71.79550171,1,0,6.66667,0.633112013,-0.566444993,0.894699991,0.105300002,6.66667,6.11111021,-6.044439793,0.989090979,0.0109091,6.66667,2.351350069,-2.28467989,0.971647978,0.028352501,6.66667,19,-18.93330002,0.996491015,0.00350877,18,0.78,0,10,0,2.07,0,10,23.53,,
-1,-1,-1,346, ,795308.1821,4900991.464,10,107.2553639,7716,1.779000044,2.099999905,-0.32100001,0.152857006,0.847142994,0.031889401,0.029200001,0.00268938,0.084334798,1.092100024,1.019889951,1.25,-0.230110005,0.184088007,0.815912008,0.395541996,0.002,0.393541992,0.994943976,197.7709961,0.296656996,0.002,0.294656992,0.993257999,148.3280029,107.2549973,132.5,-25.2446003,0.190525994,0.809473991,0,53.42050171,-53.42050171,1,0,0,0.425440997,-0.425440997,1,0,0,0.596659005,-0.596659005,1,0,0,0.27026999,-0.27026999,1,0,30.4724991,9,-8.695280075,0.966141999,0.033858299,128.3,37.63,7.07,2.35,0,3.68,0,3.01,8.82,,
-1,-1,-1,347, ,779759.3404,4899392.526,10,152.8462279,7524,6.577079773,6.429999828,0.147080004,0.0223625,1.022869945,0.00661169,0.020300001,-0.0136883,0.674301028,0.325699002,1.032629967,1.070000052,-0.037369698,0.034924898,0.965075016,0.106987998,0.02,0.086988002,0.813063025,5.349400043,0.080241203,0.02,0.0602412,0.750751019,4.012060165,152.845993,171.8000031,-18.9538002,0.110325001,0.889675021,0,112.5240021,-112.5240021,1,0,0,0.211594999,-0.211594999,1,0,0,5.519410133,-5.519410133,1,0,0,1.965280056,-1.965280056,1,0,79.2468011,94,-93.20749664,0.991568983,0.00843052,203.73,34.41,3.08,5.83,0,8.33,0,10,36.31,,
-1,-1,-1,348, ,832108.3473,4903900.541,30,127.622284,9263,3.640239954,6.03000021,-2.389760017,0.396311998,0.603688002,0.019506,0.0162,0.00330602,0.169487,1.204079986,1.023100019,1.620000005,-0.596904993,0.36846,0.63154,0.193303004,0.050000001,0.143303007,0.741339028,3.866060019,0.144977003,0.050000001,0.094976999,0.655117989,2.899539948,127.6220016,185.6999969,-58.07770157,0.312750012,0.687250018,0,74.2390976,-74.2390976,1,0,0,7.77451992,-7.77451992,1,0,0,8.732449532,-8.732449532,1,0,0,6.276319981,-6.276319981,1,0,88.8889015,37,-36.11109924,0.97597599,0.024024,123.86,29.86,3.98,1.2,10,3.97,10,0,41.04,,
-1,-1,-1,349, ,793713.4,4904008.824,30,49.99143756,7712,2.649950027,2.75,-0.100050002,0.0363818,0.96361798,0.0113152,0.006,0.0053152,0.469740003,1.88586998,1.043869972,2.339999914,-1.296129942,0.553901017,0.446099013,0.265540987,0.002,0.263541013,0.992467999,132.7700043,0.199156001,0.002,0.197155997,0.989957988,99.57800293,49.99140167,129.1999969,-79.20860291,0.613068998,0.386931002,0,59.90480041,-59.90480041,1,0,0,0.39745599,-0.39745599,1,0,0,1.045480013,-1.045480013,1,0,0,0.416667014,-0.416667014,1,0,5.40541,16,-15.94589996,0.996622026,0.00337838,0,0,4.43,5.34,0,0,0,0,0,,
-1,-1,-1,350, ,776745.9885,4901848.47,20,292.5371225,8941,13.88099957,8.25,5.631000042,0.405662,1.682549953,0.0143044,0.0115,0.00280436,0.196049005,1.243860006,1.101050019,1.080000043,0.0210527,0.019120499,1.019490004,0.050693002,0.079999998,-0.029307,0.366337001,0.633662999,0.038019799,0.079999998,-0.0419802,0.524752021,0.475246996,292.5369873,296.7999878,-4.262879848,0.0143628,0.985637009,0,86.45829773,-86.45829773,1,0,0,0.759036005,-0.759036005,1,0,0,7.874229908,-7.874229908,1,0,0,2.282049894,-2.282049894,1,0,61.5656018,45,-44.38430023,0.986319005,0.0136812,0,0,0,10,0,0,0,10,18.39,,
-1,-1,-1,351, ,785859.7161,4907137.328,10,130.9009819,7519,2.763809919,3.519999981,-0.756190002,0.214827001,0.785172999,0.043533102,0.043099999,0.000433118,0.00994917,1.010050058,1.016330004,1.029999971,-0.0136699,0.0132718,0.986728013,0.254601002,0.029999999,0.224601001,0.882169008,8.486700058,0.190951005,0.029999999,0.160951003,0.842891991,6.365029812,130.901001,132.6000061,-1.699020028,0.0128131,0.987187028,0,115.0910034,-115.0910034,1,0,0,6.31911993,-6.31911993,1,0,0,2.042380095,-2.042380095,1,0,0,4.864860058,-4.864860058,1,0,83.3333015,90,-89.16670227,0.990741014,0.00925926,188.54,25.36,7.6,0.00309,3.13,5.47,6.16,4.01,34.21,,
-1,-1,-1,352, ,805204.1068,4914180.248,10,139.4569382,7522,3.193300009,3.710000038,-0.516700029,0.139272004,0.860728025,0.033814698,0.022600001,0.0112147,0.331651986,1.496230006,1.041980028,1.139999986,-0.098018698,0.085981302,0.914018989,0.220357999,0.01,0.210357994,0.95461899,22.03580093,0.165269002,0.01,0.155268997,0.939493001,16.52689934,139.4570007,168,-28.54310036,0.169899002,0.830101013,0,97.58329773,-97.58329773,1,0,0,0.487982988,-0.487982988,1,0,0,0,0,0,0,0,0.277778,-0.277778,1,0,100,79,-78,0.987342,0.0126582,732.14,250.73,3.83,3.1,3.96,9.31,5.32,6.55,48.28,,
-1,-1,-1,353, ,839266.9167,4920918.588,50,150.0819593,9262,4.201330185,8.260000229,-4.058670044,0.491364002,0.508635998,0.037640002,0.0317,0.00593998,0.157810003,1.187379956,1.041229963,1.480000019,-0.438773006,0.29646799,0.703531981,0.167486995,0.039999999,0.127487004,0.76117599,4.187170029,0.125615999,0.039999999,0.085616,0.68156898,3.140399933,150.0820007,166.3999939,-16.31800079,0.098065101,0.901934981,0,60.75,-60.75,1,0,0,2.469140053,-2.469140053,1,0,0,0,0,0,0,0,0.857142985,-0.857142985,1,0,0,27,-27,1,0,156.25,68.2,3.06,3.41,4.92,5.44,8.4,0.92,33.67,,
-1,-1,-1,354, ,856079.5066,4924938.339,30,144.2306149,9264,5.116730213,5.320000172,-0.203270003,0.0382086,0.961790979,0.024981299,0.0233,0.00168129,0.067302004,1.072160006,1.017470002,1.220000029,-0.202531993,0.166010007,0.833989978,0.137522995,0.02,0.117523,0.854569972,6.876150131,0.103142999,0.02,0.083143003,0.806093991,5.157149792,144.2310028,176.3999939,-32.16939926,0.182365999,0.817633986,0,118.1139984,-118.1139984,1,0,0,1.616320014,-1.616320014,1,0,0,0,0,0,0,0,1.135139942,-1.135139942,1,0,92.3076987,96,-95.07689667,0.990384996,0.00961538,442.18,283.39,7.5,9.35,3.32,7.8,3.05,6.5,61.76,,
-1,-1,-1,355, ,794332.8531,4918734.998,10,100.4750068,7515,3.527699947,5.119999886,-1.592300057,0.310995996,0.689004004,0.040236399,0.0449,-0.00466363,0.103867002,0.896133006,1.018290043,1.169999957,-0.151704997,0.129662007,0.870338023,0.199469998,0.029999999,0.169469997,0.849600971,6.649000168,0.149601996,0.029999999,0.119602002,0.799467981,4.986730099,100.4749985,114.6999969,-14.22500038,0.124018997,0.875980973,0,114.5,-114.5,1,0,0,3.769249916,-3.769249916,1,0,0,5.765920162,-5.765920162,1,0,0,4.382349968,-4.382349968,1,0,87.5,96,-95.125,0.990885019,0.00911458,331.3,233.62,8.26,2.61,3.9,6.36,4.15,10,56.26,,
-1,-1,-1,356, ,793611.2142,4920454.355,10,171.9254612,7514,4.278269768,6.340000153,-2.061729908,0.325194001,0.674805999,0.046583202,0.033,0.0135832,0.291590989,1.411610007,1.121080041,1.070000052,0.051076502,0.0455602,1.047739983,0.164474994,0.029999999,0.134474993,0.817601025,5.482500076,0.123356998,0.029999999,0.093356997,0.756802976,4.111899853,171.9250031,164.5,7.425459862,0.043189999,1.045140028,0,103.3499985,-103.3499985,1,0,0,2.721339941,-2.721339941,1,0,0,4.840429783,-4.840429783,1,0,0,3.557140112,-3.557140112,1,0,90.5755997,91,-90.09420013,0.990046978,0.00995336,72.95,17.01,6.87,2.1,5.79,3.67,5.05,6.49,43.09,,
-1,-1,-1,357, ,767749.2897,4930219.259,10,141.4229186,9209,4.679759979,3.609999895,1.069759965,0.228593007,1.296329975,0.033937,0.028899999,0.00503704,0.148423001,1.174289942,1.105469942,1.450000048,-0.344532996,0.237608999,0.762390971,0.150364995,0.029999999,0.120365001,0.800485015,5.012169838,0.112773001,0.029999999,0.082773,0.733978987,3.75909996,141.4230041,167.5,-26.07710075,0.155683994,0.844316006,0,57.08750153,-57.08750153,1,0,56.9593012,8.05780983,-7.488210201,0.929311991,0.070688397,56.9593012,20.5067997,-19.93720055,0.972223997,0.0277759,56.9593012,5.114290237,-4.544690132,0.888626993,0.111373,0,23,-23,1,0,125.37,17.24,0.05,0.04,1.15,6.75,5.08,7.27,19.27,,
-1,-1,-1,358, ,729041.959,4927285.663,20,127.7612896,8765,3.644170046,3.940000057,-0.295830011,0.075083703,0.924916029,0.0475225,0.039799999,0.00772246,0.162501007,1.194030046,1.078439951,1.039999962,0.038438,0.0356423,1.036960006,0.193094999,0.059999999,0.133094996,0.689271986,3.218250036,0.144821003,0.059999999,0.084821001,0.585695028,2.413680077,127.7610016,126.9000015,0.861289978,0.0067414,1.006790042,0,115.8450012,-115.8450012,1,0,0,4.480529785,-4.480529785,1,0,0,6.885019779,-6.885019779,1,0,0,5.743060112,-5.743060112,1,0,59.0052009,62,-61.40990067,0.990482986,0.00951697,70.92,17.96,2.98,4.13,5,4.64,6.93,6.58,43.81,,
-1,-1,-1,359, ,820352.665,4936598.471,50,189.7618547,9198,4.757309914,3.970000029,0.787310004,0.165494993,1.198310018,0.0229191,0.016799999,0.0061191,0.266986996,1.364230037,1.03689003,1,0.036890399,0.035577901,1.03689003,0.147912994,0.039999999,0.107913002,0.729570985,3.697819948,0.110935003,0.039999999,0.070935003,0.63942802,2.773380041,189.7619934,182,7.76184988,0.040903099,1.042649984,0,101.5680008,-101.5680008,1,0,0,12.96710014,-12.96710014,1,0,0,7.346829891,-7.346829891,1,0,0,9.743240356,-9.743240356,1,0,69.5652008,71,-70.3042984,0.99020201,0.00979792,109.89,68.36,3.6,0,8.9,4.04,8.68,5.66,45.36,,
-1,-1,-1,360, ,820243.6927,4936649.227,10,105.3416254,9430,4.757309914,3.720000029,1.037310004,0.218044996,1.278849959,0.0229191,0.017899999,0.0050191,0.218991995,1.280400038,1.03689003,1.350000024,-0.313109994,0.231932998,0.768067002,0.147912994,0.039999999,0.107913002,0.729570985,3.697819948,0.110935003,0.039999999,0.070935003,0.63942802,2.773380041,105.3420029,130.5,-25.15839958,0.192783996,0.807215989,0,104.1429977,-104.1429977,1,0,0,8.184729576,-8.184729576,1,0,0,30.14570045,-30.14570045,1,0,0,12.875,-12.875,1,0,69.5652008,68,-67.3042984,0.989769995,0.0102302,145.59,24.85,2.78,0,7.7,4.83,7.43,5.7,39.31,,
-1,-1,-1,361, ,841393.8051,4939303.216,40,199.3292854,9194,4.996890068,6.070000172,-1.073109984,0.176789001,0.823211014,0.0236989,0.0229,0.000798867,0.033709101,1.034890056,1.287709951,1.039999962,0.247706994,0.192362994,1.238180041,0.140821993,0.02,0.120821998,0.857976973,7.041100025,0.105616003,0.02,0.085616,0.810634971,5.280799866,199.3289948,204.6999969,-5.370709896,0.026237,0.973762989,0,84.76999664,-84.76999664,1,0,0,1.274039984,-1.274039984,1,0,0,0,0,0,0,0,0.675000012,-0.675000012,1,0,59.079802,71,-70.40920258,0.991679013,0.00832111,249.15,70.1,1.49,4.28,2.78,7.8,7.29,5.07,39.99,,
-1,-1,-1,362, ,814840.8378,4937451.697,10,185.768257,9200,5.108240128,3.680000067,1.428239942,0.279594988,1.388110042,0.0173543,0.0232,-0.0058457,0.251969993,0.748030007,1.025709987,1.039999962,-0.0142942,0.0137444,0.986256003,0.137751997,0.059999999,0.077752002,0.564435005,2.295870066,0.103313997,0.059999999,0.043313999,0.419245988,1.721899986,185.7680054,190,-4.231739998,0.0222723,0.977728009,0,96.81520081,-96.81520081,1,0,0,0,0,0,0,0,2.867379904,-2.867379904,1,0,0,0.526315987,-0.526315987,1,0,33.3332986,76,-75.66670227,0.995613992,0.00438596,5.26,0.28,2.41,0.08,6.6,0,7.46,1.1,12.67,,
-1,-1,-1,363, ,766369.0588,4941627.065,20,428.9389248,9435,23.09560013,28,-4.904399872,0.175156996,0.824842989,0.00651451,0.007,-0.000485495,0.069356397,0.930643976,1.020030022,1.149999976,-0.129967004,0.113015004,0.886985004,0.0304677,0.050000001,-0.019532301,0.390646011,0.609354019,0.0228508,0.050000001,-0.0271492,0.542984009,0.457015991,428.9389954,445.7000122,-16.76110077,0.037606198,0.962393999,3.3969902,77.80680084,-77.77290344,0.999562979,0.000436593,0,3.067039967,-3.067039967,1,0,0,41.78620148,-41.78620148,1,0,0,5.75,-5.75,1,0,0,41,-41,1,0,67.31,16.39,0,0,0,0,0,10,0,,
-1,-1,-1,364, ,766272.5235,4941181.28,20,661.0881784,9436,23.08460045,21.42000008,1.664600015,0.072108701,1.077710032,0.00333772,0.0041,-0.000762278,0.185920998,0.814078987,1.035220027,1.059999943,-0.0247785,0.0233759,0.976624012,0.030482201,0.029999999,0.000482201,0.015819101,1.016070008,0.022861701,0.029999999,-0.0071383,0.237942994,0.762057006,661.0880127,658.0999756,2.988179922,0.00452009,1.004539967,9.0925403,63.38999939,-63.29909897,0.998565972,0.00143438,0,0,0,0,0,9.3833998,2.24635005,-2.152519941,0.958227992,0.041771799,9.3833998,0.375,-0.281165987,0.749776006,0.250223994,0,6,-6,1,0,1.52,0.27,0,0,0,0,0,10,0,,
-1,-1,-1,365, ,766316.0513,4940335.243,20,548.1598376,9437,23.04680061,20.44000053,2.606800079,0.113109,1.127529979,0.0018279,0.0039,-0.0020721,0.531307995,0.468692005,1.04527998,1.220000029,-0.174721003,0.143214002,0.856786013,0.0305322,0.039999999,-0.0094678,0.236695006,0.763305008,0.022899199,0.039999999,-0.0171008,0.427520007,0.572480023,548.1599731,559.9000244,-11.74020004,0.020968299,0.97903198,0,81.10710144,-81.10710144,1,0,17.4312994,1.87875998,-1.704450011,0.907218993,0.092781,17.4312994,12.8604002,-12.68610001,0.986446023,0.0135542,17.4312994,4.38888979,-4.214580059,0.960282981,0.039717,5.5167999,23,-22.94479942,0.997600973,0.00239861,3.57,0.65,0,0,0,0,0,10,0,,
-1,-1,-1,366, ,766256.447,4939727.237,10,626.9990346,9438,23.05050087,24.26000023,-1.209499955,0.049855702,0.950143993,0.0021401,0.0018,0.000340095,0.158915997,1.188940048,1.035660028,1.080000043,-0.044335499,0.041051399,0.958949029,0.030527299,0.029999999,0.000527299,0.017273,1.017580032,0.0228955,0.029999999,-0.0071045,0.236817002,0.763182998,626.9990234,656.7000122,-29.70100021,0.045227598,0.954771996,0,74.80999756,-74.80999756,1,0,9.4993599,0.842132986,-0.74713999,0.887198985,0.112801,9.4993599,19.22890091,-19.13389969,0.995060027,0.00494015,9.4993599,5.318749905,-5.223760128,0.982140005,0.0178601,8.4507301,11,-10.91549969,0.992317021,0.00768249,0,0,0,0,0,0,0,10,0,,
-1,-1,-1,367, ,766729.1874,4939279.611,20,544.7331295,9439,23.08230019,23.85000038,-0.767700016,0.032188699,0.967810988,0.00189052,0.0028,-0.000909475,0.324813008,0.675188005,1.03057003,1.070000052,-0.0394255,0.036846299,0.963154018,0.0304853,0.039999999,-0.0095147,0.237866998,0.762133002,0.022864001,0.039999999,-0.017136,0.42840001,0.57160002,544.7329712,552.9000244,-8.166870117,0.014771,0.985229015,0.694128,72.65850067,-72.6516037,0.999903977,9.55E-05,0,2.098020077,-2.098020077,1,0,0,40.82300186,-40.82300186,1,0,0,12.26760006,-12.26760006,1,0,4.6087299,10,-9.953909874,0.995391011,0.00460873,7.23,2.12,0,0,0,0,0,10,0,,
-1,-1,-1,368, ,1104319.999,4938185.24,20,168.0117264,8059,5.660639763,6.119999886,-0.459360003,0.0750589,0.924941003,0.00281169,0.0097,-0.00688831,0.710134983,0.289864987,1.812759995,1.49000001,0.322762996,0.178049996,1.216619968,0.124309003,0.050000001,0.074308999,0.597777009,2.486180067,0.093231998,0.050000001,0.043232001,0.463703007,1.864639997,168.0119934,173.6999969,-5.688270092,0.032747701,0.967252016,0,90.26830292,-90.26830292,1,0,0,0,0,0,0,0,3.454940081,-3.454940081,1,0,0,1.051470041,-1.051470041,1,0,15.3845996,23,-22.84620094,0.993310988,0.00668896,5.76,0.29,3.39,1.24,10,0,10,3.44,38.39,,
-1,-1,-1,369, ,1128849.143,4942819.246,999,100.244413,8058,3.611010075,2.390000105,1.22100997,0.338135004,1.510879993,0.00846761,0.002,0.00646761,0.763805985,4.233809948,1.150339961,1.570000052,-0.419660002,0.26730001,0.73269999,0.194867998,0.002,0.192867994,0.989736974,97.43399811,0.146151006,0.002,0.144151002,0.986316025,73.07550049,100.2440033,132,-31.75559998,0.240573004,0.759427011,-999900,62.18180084,-10061.2002,161.8029938,-160.8029938,-999900,67.58039856,-10066.59961,148.9570007,-147.9570007,-999900,61.36790085,-10060.40039,163.9349976,-162.9349976,-999900,40.50680161,-10039.5,247.8480072,-246.8480072,0,0,0,0,0,0,0,0,2.12,0.45,0,0,0,0,,
-1,-1,-1,370, ,1124765.374,4947830.425,20,129.9619202,8055,9.9938097,17.5,-7.506189823,0.428925008,0.571075022,0.00826294,0.0075,0.000762939,0.092332602,1.101729989,1.002140045,1,0.0021415,0.00213692,1.002140045,0.070410602,0.119999997,-0.049589399,0.413244992,0.586754978,0.052807901,0.119999997,-0.0671921,0.55993402,0.44006601,129.9620056,117.6999969,12.26189995,0.0943501,1.104179978,0,82.19740295,-82.19740295,1,0,0,5.89083004,-5.89083004,1,0,0,5.28718996,-5.28718996,1,0,0,4.323530197,-4.323530197,1,0,0,29,-29,1,0,50.98,23.09,0,3.52,5.29,1.66,0,0,0,,
-1,-1,-1,371, ,1113222.038,4948459.631,999,94.83538397,3974,15.57849979,32.58000183,-17.00149918,0.521839023,0.478161007,0.0013973,0.0006,0.000797298,0.570599973,2.328830004,1.024160028,1,0.024160501,0.0235905,1.024160028,0.045169301,0.01,0.0351693,0.778611004,4.516930103,0.033877,0.01,0.023877,0.704814017,3.387700081,94.83540344,96,-1.164620042,0.0121314,0.987869024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.92,7.98,0,10,0,3.44,0,7.73,0,,
-1,-1,-1,372, ,1128293.844,4962081.487,20,140.2710542,5000,3.737760067,4.320000172,-0.582239985,0.134777993,0.865221977,0.0168717,0.039500002,-0.0226283,0.572866976,0.427132994,1.051659942,1.159999967,-0.108341999,0.093398198,0.906602025,0.188260004,0.050000001,0.138260007,0.734409988,3.7651999,0.141194999,0.050000001,0.091195002,0.645879984,2.823899984,140.2709961,163.1999969,-22.92889977,0.140496001,0.859503984,0,96.94049835,-96.94049835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1739006,65,-64.478302,0.991972983,0.00802676,839.46,230.33,9.29,10,4.18,9.62,6.93,10,92.63,,
-1,-1,-1,373, ,1166507.483,4972444.371,10,136.4634826,8051,5.306789875,5.769999981,-0.463209987,0.080279097,0.919721007,0.0257011,0.0176,0.00810109,0.315203995,1.460289955,1.013560057,1.419999957,-0.406444997,0.286229014,0.713770986,0.132597998,0.029999999,0.102597997,0.773751974,4.419929981,0.099448599,0.029999999,0.069448598,0.698337018,3.314949989,136.4629974,193.1999969,-56.73649979,0.293666989,0.706332982,0,87.83329773,-87.83329773,1,0,0,0,0,0,0,0,1.193549991,-1.193549991,1,0,0,0.384615004,-0.384615004,1,0,0,37,-37,1,0,284.68,67.32,3.92,7.04,5.57,7.75,7.73,2.37,53.97,,
-1,-1,-1,374, ,1142525.051,4976896.816,10,125.2766159,8050,5.190899849,7.880000114,-2.689100027,0.341255993,0.658743978,0.0312004,0.023,0.00820035,0.262829006,1.356539965,1.06885004,1.299999952,-0.231150001,0.177808002,0.822192013,0.135557994,0.039999999,0.095558003,0.704922974,3.388950109,0.101668999,0.039999999,0.061668999,0.606566012,2.541719913,125.2770004,179,-53.72340012,0.300130993,0.699868977,21.0526004,48.43180084,-48.22129822,0.995652974,0.00434686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5789014,42,-41.68420029,0.992480993,0.0075188,385.47,61.47,4.12,4.91,7.16,8.57,8.31,1.07,53.41,,
-1,-1,-1,375, ,1106530.585,4977382.501,40,117.5327522,9114,7.132019997,17.97999954,-10.84799957,0.603335977,0.396663994,0.0162016,0.015,0.00120158,0.074164301,1.080109954,1.049659967,1.090000033,-0.040340699,0.037009802,0.962989986,0.098663501,0.002,0.096663497,0.979728997,49.33169937,0.073997602,0.002,0.071997598,0.972971976,36.99879837,117.5329971,138.3999939,-20.86720085,0.150775,0.849224985,0,58.41180038,-58.41180038,1,0,0,0.503525019,-0.503525019,1,0,0,0,0,0,0,0,0.15625,-0.15625,1,0,9.30233,26,-25.90699959,0.996421993,0.00357782,520.23,356.1,8.32,5.08,0,8.25,4.5,5.41,46.98,,
-1,-1,-1,376, ,1114946.901,4993438.129,40,178.8166906,9115,7.857820034,11.46000004,-3.602180004,0.314325988,0.685674012,0.00468018,0.015,-0.0103198,0.687987983,0.312011987,1.053689957,1.399999976,-0.346311003,0.247364998,0.752635002,0.089550301,0.059999999,0.029550301,0.329984993,1.492509961,0.0671627,0.059999999,0.0071627,0.106647,1.119379997,178.8170013,215.1000061,-36.28329849,0.168680996,0.831318974,7.6923102,82.6309967,-82.55400085,0.999068975,0.000930923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8461983,67,-66.46150208,0.991963029,0.00803674,27.89,6.01,3.86,1.41,3.23,1.96,0.74,2.16,2.03,,
-1,-1,-1,377, ,1123271.609,4944788.908,40,221.5317209,8053,7.256559849,11.64000034,-4.383440018,0.376583993,0.623416007,0.00859478,0.0059,0.00269478,0.313537002,1.456740022,1.183580041,1.100000024,0.0835841,0.070619501,1.075989962,0.096970201,0.039999999,0.056970201,0.587502003,2.424249887,0.072727703,0.039999999,0.0327277,0.450002998,1.818189979,221.5319977,260.2000122,-38.66830063,0.148609996,0.851390004,0,66.6309967,-66.6309967,1,0,0,5.913879871,-5.913879871,1,0,0,16.18479919,-16.18479919,1,0,0,6.458330154,-6.458330154,1,0,3.1680599,22,-21.96829987,0.998560011,0.00144003,73.02,27.36,2.91,0.99,6.79,2.94,7.66,3.67,30.71,,
-1,-1,-1,378, ,1123470.813,4945158.42,30,138.0744597,8052,7.269010067,9.819999695,-2.550990105,0.259775013,0.740225017,0.00881928,0.005,0.00381928,0.433061004,1.763859987,1.241150022,1.139999986,0.101153001,0.081499398,1.088729978,0.096804097,0.050000001,0.0468041,0.483493,1.936079979,0.072603099,0.050000001,0.0226031,0.311324,1.452059984,138.0740051,131,7.07446003,0.0512366,1.05400002,0,72.55950165,-72.55950165,1,0,0,4.446269989,-4.446269989,1,0,0,19.75860023,-19.75860023,1,0,0,8.361109734,-8.361109734,1,0,2.0675801,32,-31.97929955,0.999354005,0.000646119,129.77,31.92,3.73,2.91,7.72,4.47,9.83,6.15,55.06,,
-1,-1,-1,379, ,1107480.699,4944195.344,999,100.8297865,3970,10.86250019,13.84000015,-2.977499962,0.215137005,0.784862995,0.00832642,0.0037,0.00462642,0.555630982,2.250380039,1.008669972,1.029999971,-0.021332899,0.0207115,0.979287982,0.064779803,0.059999999,0.0047798,0.073785402,1.079660058,0.0485848,0.059999999,-0.0114152,0.190253004,0.809746981,100.8300018,103,-2.170209885,0.02107,0.978929996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42,7.27,0,8.35,0,0,0,0,0,,
